Season,Name,Basin,BasinName,OceanCode,Ocean,StormType,MaxWindMPH,MaxWindKM,MinPressure,StartDate,EndDate,StormLength,Lat,Lon
2009,HENRI,NA,North Atlantic,A,Atlantic,Disturbance,52,84,1005,06OCT2009,11OCT2009,5,18.3,-55.7
2009,NEPARTAK,WP,West Pacific,P,Pacific,Extratropical,52,84,992,08OCT2009,15OCT2009,7,23.2,143.8
2009,PATRICIA,EP,East Pacific,P,Pacific,Disturbance,58,93,996,11OCT2009,15OCT2009,4,18.8,-109.5
2009,LUPIT,WP,West Pacific,P,Pacific,Extratropical,109,175,930,14OCT2009,30OCT2009,16,18,134.2
2009,RICK,EP,East Pacific,P,Pacific,Tropical,178,286,906,15OCT2009,21OCT2009,6,15.2,-106.6
2009,NEKI,EP,East Pacific,P,Pacific,Tropical,127,204,950,18OCT2009,27OCT2009,9,18.3,-166.7
2009,MIRINAE,WP,West Pacific,P,Pacific,Tropical,92,148,955,25OCT2009,02NOV2009,8,16.2,135.5
2009,IDA,NA,North Atlantic,A,Atlantic,Extratropical,104,167,975,04NOV2009,11NOV2009,7,23,-86.5
2009,PHYAN,NI,North Indian,I,Indian,Not Reported,52,84,988,09NOV2009,11NOV2009,2,17,72
2009,NIDA,WP,West Pacific,P,Pacific,Tropical,132,212,905,21NOV2009,03DEC2009,12,13.6,141.4
2009,WARD,NI,North Indian,I,Indian,Not Reported,52,84,996,10DEC2009,15DEC2009,5,9.5,84.5
2008,NONAME,SI,South Indian,I,Indian,Not Reported,46,74,992,29JUL2007,31JUL2007,2,-10.4,90.4
2008,LEE-ARIEL,SI,South Indian,I,Indian,Tropical,58,93,984,11NOV2007,28NOV2007,17,-10.2,90.5
2008,GUBA,SP,South Pacific,P,Pacific,Not Reported,75,121,971,14NOV2007,19NOV2007,5,-10.93,146.65
2008,BONGWE,SI,South Indian,I,Indian,Tropical,66,106,976,17NOV2007,28NOV2007,11,-14,70
2008,DAMAN,SP,South Pacific,P,Pacific,Not Reported,115,185,925,03DEC2007,10DEC2007,7,-15.5,178.6
2008,CELINA,SI,South Indian,I,Indian,Tropical,46,74,992,11DEC2007,23DEC2007,12,-19.3,62
2008,DAMA,SI,South Indian,I,Indian,Tropical,40,64,995,17DEC2007,24DEC2007,7,-13.5,83.1
2008,MELANIE,SI,South Indian,I,Indian,Not Reported,69,111,962,26DEC2007,02JAN2008,7,-17.3,116.8
2008,HELEN,SI,South Indian,I,Indian,Not Reported,58,93,975,28DEC2007,06JAN2008,9,-13.2,129.4
2008,ELNUS,SI,South Indian,I,Indian,Extratropical,40,64,995,29DEC2007,05JAN2008,7,-19,41
2008,ELISA,SP,South Pacific,P,Pacific,Not Reported,58,93,980,07JAN2008,11JAN2008,4,-23.3,-174.3
2008,FUNA,SP,South Pacific,P,Pacific,Not Reported,109,175,930,15JAN2008,21JAN2008,6,-21.9,175
2008,FAME,SI,South Indian,I,Indian,Tropical,81,130,972,22JAN2008,01FEB2008,10,-16.3,44.6
2008,GULA,SI,South Indian,I,Indian,Extratropical,98,158,950,25JAN2008,03FEB2008,9,-14.7,61
2008,GENE,SP,South Pacific,P,Pacific,Not Reported,98,158,945,26JAN2008,09FEB2008,14,-19.7,170.8
2008,HONDO,SI,South Indian,I,Indian,Tropical,132,212,915,02FEB2008,29FEB2008,27,-14.9,82.7
2008,IVAN,SI,South Indian,I,Indian,Tropical,115,185,930,05FEB2008,27FEB2008,22,-16.7,51.1
2008,NICHOLAS,SI,South Indian,I,Indian,Not Reported,92,148,948,11FEB2008,20FEB2008,9,-17.08,118.01
2008,OPHELIA,SI,South Indian,I,Indian,Not Reported,63,101,985,28FEB2008,07MAR2008,8,-16.5,120.6
2008,JOKWE,SI,South Indian,I,Indian,Tropical,121,195,940,02MAR2008,16MAR2008,14,-15,41.4
2008,KAMBA,SI,South Indian,I,Indian,Tropical,115,185,930,06MAR2008,14MAR2008,8,-18.2,78.5
2008,LOLA,SI,South Indian,I,Indian,Tropical,40,64,994,18MAR2008,31MAR2008,13,-15.3,59.9
2008,PANCHO,SI,South Indian,I,Indian,Not Reported,109,175,934,23MAR2008,30MAR2008,7,-19.32,105.8
2008,NEOGURI,WP,West Pacific,P,Pacific,Tropical,92,148,960,13APR2008,19APR2008,6,15.9,112
2008,ROSIE,SI,South Indian,I,Indian,Not Reported,58,93,988,20APR2008,24APR2008,4,-10.6,104.8
2008,DURGA,SI,South Indian,I,Indian,Not Reported,58,93,984,22APR2008,26APR2008,4,-8.11,92.57
2008,NARGIS,NI,North Indian,I,Indian,Not Reported,104,167,962,27APR2008,03MAY2008,6,16,93.5
2008,RAMMASUN,WP,West Pacific,P,Pacific,Extratropical,121,195,915,07MAY2008,14MAY2008,7,16.8,132
2008,HALONG,WP,West Pacific,P,Pacific,Extratropical,69,111,975,14MAY2008,24MAY2008,10,15.9,119.2
2008,MATMO,WP,West Pacific,P,Pacific,Tropical,58,93,992,14MAY2008,17MAY2008,3,25.3,132.8
2008,NAKRI,WP,West Pacific,P,Pacific,Extratropical,115,185,930,26MAY2008,05JUN2008,10,16.2,135.5
2008,ALMA,EP,East Pacific,P,Pacific,Tropical,63,101,994,29MAY2008,30MAY2008,1,12,-86.9
2008,ARTHUR,NA,North Atlantic,A,Atlantic,Disturbance,46,74,1004,31MAY2008,02JUN2008,2,17.8,-88
2008,FENGSHEN,WP,West Pacific,P,Pacific,Tropical,104,167,945,17JUN2008,27JUN2008,10,11.9,122.7
2008,BORIS,EP,East Pacific,P,Pacific,Disturbance,81,130,985,27JUN2008,06JUL2008,9,15.7,-126.2
2008,CRISTINA,EP,East Pacific,P,Pacific,Disturbance,52,84,999,27JUN2008,03JUL2008,6,14.6,-125
2008,DOUGLAS,EP,East Pacific,P,Pacific,Disturbance,40,64,1003,01JUL2008,06JUL2008,5,17.4,-107.6
2008,BERTHA,NA,North Atlantic,A,Atlantic,Extratropical,127,204,952,03JUL2008,21JUL2008,18,20.3,-51.9
2008,FIVE,EP,East Pacific,P,Pacific,Tropical,35,56,1005,05JUL2008,07JUL2008,2,16.2,-102
2008,ELIDA,EP,East Pacific,P,Pacific,Disturbance,104,167,970,11JUL2008,21JUL2008,10,16.9,-117.2
2008,KALMAEGI,WP,West Pacific,P,Pacific,Extratropical,75,121,970,13JUL2008,24JUL2008,11,23.2,122.3
2008,FAUSTO,EP,East Pacific,P,Pacific,Disturbance,92,148,977,16JUL2008,24JUL2008,8,17.5,-112.2
2008,CRISTOBAL,NA,North Atlantic,A,Atlantic,Tropical,63,101,998,19JUL2008,23JUL2008,4,36.2,-73.2
2008,DOLLY,NA,North Atlantic,A,Atlantic,Disturbance,98,158,963,20JUL2008,27JUL2008,7,25.9,-96.7
2008,GENEVIEVE,EP,East Pacific,P,Pacific,Disturbance,75,121,987,21JUL2008,31JUL2008,10,16.3,-115.2
2008,FUNG-WONG,WP,West Pacific,P,Pacific,Tropical,86,138,960,24JUL2008,31JUL2008,7,22.7,123.1
2008,EDOUARD,NA,North Atlantic,A,Atlantic,Disturbance,63,101,996,03AUG2008,06AUG2008,3,29,-92.9
2008,KAMMURI,WP,West Pacific,P,Pacific,Tropical,58,93,975,03AUG2008,08AUG2008,5,20.9,113.9
2008,KIKA,EP,East Pacific,P,Pacific,Not Reported,40,64,1007,04AUG2008,14AUG2008,10,10.4,-147.2
2008,HERNAN,EP,East Pacific,P,Pacific,Disturbance,121,195,956,06AUG2008,16AUG2008,10,15.5,-122.8
2008,PHANFONE,WP,West Pacific,P,Pacific,Extratropical,58,93,996,09AUG2008,11AUG2008,2,35,160.3
2008,ISELLE,EP,East Pacific,P,Pacific,Disturbance,52,84,999,13AUG2008,23AUG2008,10,17.6,-109.1
2008,VONGFONG,WP,West Pacific,P,Pacific,Extratropical,58,93,990,13AUG2008,18AUG2008,5,33.7,143
2008,FAY,NA,North Atlantic,A,Atlantic,Extratropical,69,111,986,15AUG2008,28AUG2008,13,27,-81.1
2008,NURI,WP,West Pacific,P,Pacific,Tropical,86,138,955,17AUG2008,23AUG2008,6,17.6,125.5
2008,JULIO,EP,East Pacific,P,Pacific,Disturbance,52,84,998,23AUG2008,27AUG2008,4,21.9,-109.8
2008,GUSTAV,NA,North Atlantic,A,Atlantic,Extratropical,155,249,941,25AUG2008,05SEP2008,11,22.4,-83.1
2008,HANNA,NA,North Atlantic,A,Atlantic,Extratropical,86,138,977,28AUG2008,08SEP2008,11,21.8,-72.3
2008,IKE,NA,North Atlantic,A,Atlantic,Extratropical,144,232,935,01SEP2008,15SEP2008,14,22.4,-55
2008,JOSEPHINE,NA,North Atlantic,A,Atlantic,Disturbance,63,101,994,02SEP2008,10SEP2008,8,13.6,-27.2
2008,KARINA,EP,East Pacific,P,Pacific,Disturbance,40,64,1000,02SEP2008,03SEP2008,1,19.2,-111
2008,LOWELL,EP,East Pacific,P,Pacific,Tropical,52,84,998,06SEP2008,11SEP2008,5,16.9,-107.5
2008,SINLAKU,WP,West Pacific,P,Pacific,Extratropical,115,185,935,08SEP2008,23SEP2008,15,20.6,124.3
2008,TWO,NI,North Indian,I,Indian,Not Reported,35,56,986,15SEP2008,19SEP2008,4,20,87.5
2008,HAGUPIT,WP,West Pacific,P,Pacific,Tropical,104,167,935,17SEP2008,25SEP2008,8,21.1,112.5
2008,JANGMI,WP,West Pacific,P,Pacific,Extratropical,132,212,905,24SEP2008,05OCT2008,11,21.3,124.4
2008,KYLE,NA,North Atlantic,A,Atlantic,Extratropical,86,138,984,25SEP2008,30SEP2008,5,39.4,-68.2
2008,LAURA,NA,North Atlantic,A,Atlantic,Extratropical,81,130,990,26SEP2008,04OCT2008,8,37.5,-38
2008,MEKKHALA,WP,West Pacific,P,Pacific,Tropical,52,84,990,27SEP2008,30SEP2008,3,17.2,108
2008,HIGOS,WP,West Pacific,P,Pacific,Tropical,40,64,996,28SEP2008,06OCT2008,8,15.3,116.3
2008,MARIE,EP,East Pacific,P,Pacific,Disturbance,81,130,984,01OCT2008,19OCT2008,18,17.7,-122.2
2008,NORBERT,EP,East Pacific,P,Pacific,Tropical,132,212,945,04OCT2008,12OCT2008,8,16.4,-110.9
2008,MARCO,NA,North Atlantic,A,Atlantic,Tropical,63,101,998,06OCT2008,07OCT2008,1,19.7,-95.2
2008,ODILE,EP,East Pacific,P,Pacific,Disturbance,58,93,997,08OCT2008,13OCT2008,5,13.8,-96.2
2008,NANA,NA,North Atlantic,A,Atlantic,Disturbance,40,64,1004,12OCT2008,15OCT2008,3,16,-37.1
2008,OMAR,NA,North Atlantic,A,Atlantic,Disturbance,132,212,958,13OCT2008,21OCT2008,8,18.2,-63.9
2008,SIXTEEN,NA,North Atlantic,A,Atlantic,Disturbance,29,47,1004,14OCT2008,16OCT2008,2,15.5,-82.8
2008,BAVI,WP,West Pacific,P,Pacific,Extratropical,52,84,948,18OCT2008,22OCT2008,4,30.4,150.3
2008,THREE,NI,North Indian,I,Indian,Not Reported,35,56,1000,19OCT2008,22OCT2008,3,10.5,54.5
2008,SEVENTEEN,EP,East Pacific,P,Pacific,Disturbance,35,56,1008,23OCT2008,27OCT2008,4,13,-104.9
2008,RASHMI,NI,North Indian,I,Indian,Not Reported,52,84,984,25OCT2008,27OCT2008,2,21.5,89.5
2008,POLO,EP,East Pacific,P,Pacific,Tropical,46,74,1003,02NOV2008,05NOV2008,3,8.6,-111.7
2008,PALOMA,NA,North Atlantic,A,Atlantic,Disturbance,144,232,944,05NOV2008,14NOV2008,9,19.8,-79.6
2008,MAYSAK,WP,West Pacific,P,Pacific,Tropical,58,93,985,05NOV2008,13NOV2008,8,17,115.1
2008,KHAI-MUK,NI,North Indian,I,Indian,Not Reported,46,74,994,13NOV2008,16NOV2008,3,14.5,83
2008,HAISHEN,WP,West Pacific,P,Pacific,Extratropical,46,74,1000,14NOV2008,18NOV2008,4,26.2,150.8
2008,NOUL,WP,West Pacific,P,Pacific,Tropical,46,74,994,14NOV2008,17NOV2008,3,11.3,111
2008,NISHA,NI,North Indian,I,Indian,Not Reported,52,84,996,25NOV2008,27NOV2008,2,10.5,80
2008,SEVEN,NI,North Indian,I,Indian,Not Reported,35,56,1004,04DEC2008,07DEC2008,3,7.5,88.5
2008,DOLPHIN,WP,West Pacific,P,Pacific,Extratropical,75,121,970,11DEC2008,18DEC2008,7,15.3,130.5
2007,XAVIER,SP,South Pacific,P,Pacific,Not Reported,109,175,930,20OCT2006,26OCT2006,6,-13.7,169.7
2007,YANI,SP,South Pacific,P,Pacific,Not Reported,86,138,960,18NOV2006,24NOV2006,6,-13.5,163
2007,ANITA,SI,South Indian,I,Indian,Tropical,40,64,996,26NOV2006,04DEC2006,8,-12.7,42.1
2007,BONDO,SI,South Indian,I,Indian,Tropical,127,204,930,15DEC2006,28DEC2006,13,-10.7,56.1
2007,CLOVIS,SI,South Indian,I,Indian,Tropical,71,114,978,29DEC2006,04JAN2007,6,-20.3,49.6
2007,ISOBEL,SI,South Indian,I,Indian,Not Reported,35,56,992,31DEC2006,03JAN2007,3,-12.8,119.3
2007,ARTHUR,SP,South Pacific,P,Pacific,Not Reported,69,111,975,20JAN2007,29JAN2007,9,-15.6,-160.9
2007,ZITA,SP,South Pacific,P,Pacific,Not Reported,69,111,975,20JAN2007,25JAN2007,5,-17.6,-153.4
2007,DORA,SI,South Indian,I,Indian,Extratropical,121,195,925,26JAN2007,13FEB2007,18,-18.5,67.6
2007,NELSON,SP,South Pacific,P,Pacific,Not Reported,58,93,985,31JAN2007,07FEB2007,7,-16.1,140.7
2007,ENOK,SI,South Indian,I,Indian,Tropical,71,114,978,06FEB2007,13FEB2007,7,-16.2,59.1
2007,FAVIO,SI,South Indian,I,Indian,Tropical,121,195,925,11FEB2007,23FEB2007,12,-24.7,40.9
2007,GAMEDE,SI,South Indian,I,Indian,Tropical,104,167,935,19FEB2007,06MAR2007,15,-18.5,53.9
2007,HUMBA,SI,South Indian,I,Indian,Extratropical,86,138,960,21FEB2007,03MAR2007,10,-18.4,79.1
2007,GEORGE,SI,South Indian,I,Indian,Not Reported,127,204,902,27FEB2007,12MAR2007,13,-19.9,119.1
2007,JACOB,SI,South Indian,I,Indian,Not Reported,81,130,971,02MAR2007,12MAR2007,10,-15.6,109.8
2007,INDLALA,SI,South Indian,I,Indian,Tropical,109,175,935,09MAR2007,19MAR2007,10,-14.8,51
2007,KARA,SI,South Indian,I,Indian,Not Reported,121,195,941,23MAR2007,30MAR2007,7,-18.6,117.4
2007,BECKY,SP,South Pacific,P,Pacific,Not Reported,69,111,975,25MAR2007,29MAR2007,4,-16,166.3
2007,JAYA,SI,South Indian,I,Indian,Tropical,115,185,935,26MAR2007,08APR2007,13,-14.7,61.5
2007,KONG-REY,WP,West Pacific,P,Pacific,Extratropical,92,148,960,30MAR2007,06APR2007,7,17.7,144.3
2007,CLIFF,SP,South Pacific,P,Pacific,Not Reported,63,101,980,01APR2007,06APR2007,5,-22.6,-176.5
2007,1520062007,SI,South Indian,I,Indian,Extratropical,58,93,992,09APR2007,13APR2007,4,-28.3,39.3
2007,ANDREA,NA,North Atlantic,A,Atlantic,Disturbance,75,121,998,06MAY2007,14MAY2007,8,33.3,-72.3
2007,AKASH,NI,North Indian,I,Indian,Not Reported,52,84,988,12MAY2007,14MAY2007,2,17,91
2007,YUTU,WP,West Pacific,P,Pacific,Extratropical,109,175,935,15MAY2007,24MAY2007,9,19.8,135.3
2007,PIERRE,SP,South Pacific,P,Pacific,Not Reported,46,74,990,15MAY2007,23MAY2007,8,-11,157.2
2007,ALVIN,EP,East Pacific,P,Pacific,Disturbance,40,64,1003,27MAY2007,06JUN2007,10,12.8,-113.1
2007,BARBARA,EP,East Pacific,P,Pacific,Tropical,52,84,1000,29MAY2007,02JUN2007,4,13.2,-94.4
2007,BARRY,NA,North Atlantic,A,Atlantic,Extratropical,58,93,990,31MAY2007,05JUN2007,5,24.3,-85.2
2007,GONU,NI,North Indian,I,Indian,Not Reported,146,235,920,01JUN2007,07JUN2007,6,20,64
2007,THREE,EP,East Pacific,P,Pacific,Disturbance,35,56,1004,11JUN2007,15JUN2007,4,15.5,-110.3
2007,TORAJI,WP,West Pacific,P,Pacific,Tropical,40,64,994,03JUL2007,06JUL2007,3,18.5,110.1
2007,MAN-YI,WP,West Pacific,P,Pacific,Extratropical,109,175,930,07JUL2007,23JUL2007,16,21,129.2
2007,FOUR,EP,East Pacific,P,Pacific,Disturbance,35,56,1006,09JUL2007,11JUL2007,2,17,-118.6
2007,COSME,EP,East Pacific,P,Pacific,Disturbance,75,121,987,14JUL2007,24JUL2007,10,14.4,-130.9
2007,FIVE,EP,East Pacific,P,Pacific,Disturbance,35,56,1006,14JUL2007,16JUL2007,2,15.4,-114.2
2007,DALILA,EP,East Pacific,P,Pacific,Disturbance,58,93,995,22JUL2007,30JUL2007,8,18.1,-110.6
2007,USAGI,WP,West Pacific,P,Pacific,Extratropical,104,167,945,27JUL2007,04AUG2007,8,25.1,137.1
2007,CHANTAL,NA,North Atlantic,A,Atlantic,Extratropical,69,111,964,31JUL2007,05AUG2007,5,49,-49.5
2007,ERICK,EP,East Pacific,P,Pacific,Tropical,40,64,1004,31JUL2007,02AUG2007,2,13,-124.2
2007,PABUK,WP,West Pacific,P,Pacific,Extratropical,75,121,975,04AUG2007,15AUG2007,11,22.1,122.7
2007,WUTIP,WP,West Pacific,P,Pacific,Tropical,40,64,990,06AUG2007,08AUG2007,2,20,125.1
2007,FLOSSIE,EP,East Pacific,P,Pacific,Tropical,138,222,949,08AUG2007,16AUG2007,8,13.2,-141.7
2007,SEPAT,WP,West Pacific,P,Pacific,Tropical,127,204,910,12AUG2007,24AUG2007,12,17.3,126.5
2007,DEAN,NA,North Atlantic,A,Atlantic,Tropical,173,278,905,13AUG2007,23AUG2007,10,18.6,-86.9
2007,ERIN,NA,North Atlantic,A,Atlantic,Disturbance,58,93,995,15AUG2007,19AUG2007,4,35.6,-98.8
2007,FITOW,WP,West Pacific,P,Pacific,Extratropical,81,130,965,27AUG2007,08SEP2007,12,26.5,155.2
2007,GIL,EP,East Pacific,P,Pacific,Disturbance,46,74,1001,29AUG2007,03SEP2007,5,19.2,-112.2
2007,HENRIETTE,EP,East Pacific,P,Pacific,Tropical,86,138,972,30AUG2007,06SEP2007,7,21.7,-109.3
2007,FELIX,NA,North Atlantic,A,Atlantic,Disturbance,173,278,929,31AUG2007,06SEP2007,6,13.8,-73
2007,DANAS,WP,West Pacific,P,Pacific,Extratropical,63,101,990,06SEP2007,12SEP2007,6,40.4,154.7
2007,GABRIELLE,NA,North Atlantic,A,Atlantic,Tropical,58,93,1004,08SEP2007,11SEP2007,3,34.3,-76.4
2007,NARI,WP,West Pacific,P,Pacific,Extratropical,115,185,935,11SEP2007,18SEP2007,7,25.7,127.2
2007,HUMBERTO,NA,North Atlantic,A,Atlantic,Disturbance,92,148,985,12SEP2007,14SEP2007,2,29.5,-94.4
2007,INGRID,NA,North Atlantic,A,Atlantic,Disturbance,46,74,1002,12SEP2007,18SEP2007,6,15.3,-49.9
2007,WIPHA,WP,West Pacific,P,Pacific,Extratropical,115,185,925,15SEP2007,20SEP2007,5,23.9,124.6
2007,IVO,EP,East Pacific,P,Pacific,Disturbance,81,130,984,18SEP2007,25SEP2007,7,17.5,-113.1
2007,THIRTEEN,EP,East Pacific,P,Pacific,Disturbance,35,56,1007,19SEP2007,25SEP2007,6,17,-127.5
2007,TEN,NA,North Atlantic,A,Atlantic,Disturbance,35,56,1005,21SEP2007,22SEP2007,1,29.1,-85.4
2007,FRANCISCO,WP,West Pacific,P,Pacific,Tropical,46,74,990,21SEP2007,26SEP2007,5,19.6,112.9
2007,JERRY,NA,North Atlantic,A,Atlantic,Tropical,40,64,1003,23SEP2007,24SEP2007,1,36.2,-46.1
2007,KAREN,NA,North Atlantic,A,Atlantic,Disturbance,75,121,988,25SEP2007,29SEP2007,4,11.7,-42.4
2007,LORENZO,NA,North Atlantic,A,Atlantic,Tropical,81,130,990,25SEP2007,28SEP2007,3,20.5,-96.3
2007,MELISSA,NA,North Atlantic,A,Atlantic,Disturbance,40,64,1005,28SEP2007,05OCT2007,7,14.5,-27.4
2007,LEKIMA,WP,West Pacific,P,Pacific,Tropical,69,111,975,28SEP2007,04OCT2007,6,17.1,111.7
2007,JULIETTE,EP,East Pacific,P,Pacific,Disturbance,58,93,997,29SEP2007,05OCT2007,6,18.1,-113
2007,HAIYAN,WP,West Pacific,P,Pacific,Tropical,46,74,994,30SEP2007,07OCT2007,7,28,172.1
2007,KROSA,WP,West Pacific,P,Pacific,Extratropical,121,195,925,01OCT2007,13OCT2007,12,21,125
2007,PODUL,WP,West Pacific,P,Pacific,Extratropical,63,101,985,03OCT2007,08OCT2007,5,32.2,155.6
2007,LINGLING,WP,West Pacific,P,Pacific,Extratropical,52,84,994,10OCT2007,15OCT2007,5,25.9,172.2
2007,FIFTEEN,NA,North Atlantic,A,Atlantic,Extratropical,52,84,996,11OCT2007,17OCT2007,6,41.9,-30.1
2007,KIKO,EP,East Pacific,P,Pacific,Disturbance,69,111,991,15OCT2007,27OCT2007,12,18.2,-106.8
2007,KAJIKI,WP,West Pacific,P,Pacific,Extratropical,104,167,945,18OCT2007,23OCT2007,5,26,142.1
2007,NOEL,NA,North Atlantic,A,Atlantic,Extratropical,86,138,965,24OCT2007,06NOV2007,13,36.4,-70.9
2007,FAXAI,WP,West Pacific,P,Pacific,Extratropical,63,101,975,25OCT2007,28OCT2007,3,29.3,136
2007,PEIPAH,WP,West Pacific,P,Pacific,Tropical,81,130,970,01NOV2007,10NOV2007,9,18.6,118.3
2007,SIDR,NI,North Indian,I,Indian,Not Reported,132,212,944,11NOV2007,16NOV2007,5,18,89
2007,TAPAH,WP,West Pacific,P,Pacific,Tropical,40,64,996,11NOV2007,13NOV2007,2,22.2,142.3
2007,HAGIBIS,WP,West Pacific,P,Pacific,Tropical,81,130,970,18NOV2007,27NOV2007,9,10.6,112.5
2007,MITAG,WP,West Pacific,P,Pacific,Tropical,92,148,955,19NOV2007,27NOV2007,8,14,127.8
2007,OLGA,NA,North Atlantic,A,Atlantic,Disturbance,58,93,1003,10DEC2007,16DEC2007,6,18.5,-68.4
2006,BERTIE,SI,South Indian,I,Indian,Tropical,115,185,928,18NOV2005,03DEC2005,15,-11.8,90.5
2006,CLARE,SI,South Indian,I,Indian,Not Reported,86,138,960,06JAN2006,10JAN2006,4,-19.3,117.4
2006,TAM,SP,South Pacific,P,Pacific,Not Reported,52,84,987,06JAN2006,14JAN2006,8,-16.1,-174.9
2006,URMIL,SP,South Pacific,P,Pacific,Not Reported,69,111,975,13JAN2006,15JAN2006,2,-19.8,-172.8
2006,DARYL,SI,South Indian,I,Indian,Not Reported,63,101,976,17JAN2006,23JAN2006,6,-17,121.1
2006,BOLOETSE,SI,South Indian,I,Indian,Extratropical,98,158,950,20JAN2006,06FEB2006,17,-22.4,41.9
2006,JIM,SP,South Pacific,P,Pacific,Not Reported,92,148,955,25JAN2006,01FEB2006,7,-18.1,163.7
2006,VAIANU,SP,South Pacific,P,Pacific,Not Reported,81,130,965,09FEB2006,16FEB2006,7,-21.7,-176.9
2006,920052006,SI,South Indian,I,Indian,Tropical,58,93,992,18FEB2006,23FEB2006,5,-19,56.9
2006,CARINA,SI,South Indian,I,Indian,Tropical,127,204,915,22FEB2006,11MAR2006,17,-16.7,78.2
2006,KATE,SP,South Pacific,P,Pacific,Not Reported,58,93,985,22FEB2006,24FEB2006,2,-11.2,145.8
2006,EMMA,SI,South Indian,I,Indian,Not Reported,46,74,988,25FEB2006,01MAR2006,4,-19.4,115.5
2006,DIWA,SI,South Indian,I,Indian,Extratropical,69,111,980,02MAR2006,11MAR2006,9,-27.7,56.5
2006,LARRY,SP,South Pacific,P,Pacific,Not Reported,115,185,935,14MAR2006,21MAR2006,7,-17.5,148.3
2006,WATI,SP,South Pacific,P,Pacific,Not Reported,98,158,950,15MAR2006,26MAR2006,11,-18,153.7
2006,FLOYD,SI,South Indian,I,Indian,Not Reported,121,195,916,18MAR2006,27MAR2006,9,-15.1,108.2
2006,GLENDA,SI,South Indian,I,Indian,Not Reported,127,204,910,22MAR2006,31MAR2006,9,-16,121.1
2006,HUBERT,SI,South Indian,I,Indian,Not Reported,58,93,980,02APR2006,08APR2006,6,-18.3,115.6
2006,ELIA,SI,South Indian,I,Indian,Tropical,46,74,990,13APR2006,17APR2006,4,-13.5,89.1
2006,MONICA,SP,South Pacific,P,Pacific,Not Reported,155,249,916,16APR2006,27APR2006,11,-11.4,137.4
2006,MALA,NI,North Indian,I,Indian,Not Reported,115,185,954,25APR2006,29APR2006,4,15.3,92.3
2006,CHANCHU,WP,West Pacific,P,Pacific,Extratropical,109,175,930,08MAY2006,19MAY2006,11,14.1,115.4
2006,ALETTA,EP,East Pacific,P,Pacific,Disturbance,46,74,1002,27MAY2006,31MAY2006,4,15.6,-101.4
2006,TWO,EP,East Pacific,P,Pacific,Not Reported,35,56,1005,03JUN2006,23SEP2006,112,16.4,-102.5
2006,ALBERTO,NA,North Atlantic,A,Atlantic,Extratropical,69,111,969,10JUN2006,19JUN2006,9,26.8,-86.3
2006,JELAWAT,WP,West Pacific,P,Pacific,Tropical,46,74,996,24JUN2006,29JUN2006,5,19.6,111.8
2006,EWINIAR,WP,West Pacific,P,Pacific,Extratropical,115,185,930,29JUN2006,12JUL2006,13,16.8,132.2
2006,BILIS,WP,West Pacific,P,Pacific,Tropical,69,111,970,08JUL2006,16JUL2006,8,22.8,123.6
2006,BUD,EP,East Pacific,P,Pacific,Disturbance,127,204,953,11JUL2006,17JUL2006,6,17.2,-119.8
2006,CARLOTTA,EP,East Pacific,P,Pacific,Disturbance,86,138,981,12JUL2006,20JUL2006,8,17.7,-110.8
2006,DANIEL,EP,East Pacific,P,Pacific,Disturbance,150,241,933,16JUL2006,28JUL2006,12,13.5,-128
2006,KAEMI,WP,West Pacific,P,Pacific,Tropical,92,148,960,17JUL2006,27JUL2006,10,16.1,131.7
2006,BERYL,NA,North Atlantic,A,Atlantic,Extratropical,58,93,1000,18JUL2006,22JUL2006,4,35.9,-73.5
2006,EMILIA,EP,East Pacific,P,Pacific,Disturbance,63,101,990,21JUL2006,31JUL2006,10,18,-107.7
2006,PRAPIROON,WP,West Pacific,P,Pacific,Tropical,75,121,970,28JUL2006,05AUG2006,8,19.2,113.7
2006,FABIO,EP,East Pacific,P,Pacific,Disturbance,52,84,1000,31JUL2006,05AUG2006,5,14.7,-126.6
2006,CHRIS,NA,North Atlantic,A,Atlantic,Disturbance,63,101,1001,01AUG2006,06AUG2006,5,18.5,-62.2
2006,GILMA,EP,East Pacific,P,Pacific,Disturbance,40,64,1004,01AUG2006,05AUG2006,4,13.8,-105.1
2006,MARIA,WP,West Pacific,P,Pacific,Extratropical,81,130,975,03AUG2006,14AUG2006,11,28.8,139.7
2006,BOPHA,WP,West Pacific,P,Pacific,Tropical,63,101,980,05AUG2006,11AUG2006,6,23.3,125.6
2006,SAOMAI,WP,West Pacific,P,Pacific,Tropical,121,195,925,05AUG2006,11AUG2006,6,25.4,125.3
2006,WUKONG,WP,West Pacific,P,Pacific,Tropical,58,93,980,12AUG2006,21AUG2006,9,27.6,138.2
2006,SONAMU,WP,West Pacific,P,Pacific,Tropical,40,64,992,13AUG2006,16AUG2006,3,18.1,130.4
2006,HECTOR,EP,East Pacific,P,Pacific,Disturbance,109,175,966,15AUG2006,24AUG2006,9,15.6,-124
2006,IOKE,EP,East Pacific,P,Pacific,Extratropical,161,259,900,16AUG2006,07SEP2006,22,19.1,-174.2
2006,DEBBY,NA,North Atlantic,A,Atlantic,Disturbance,52,84,999,21AUG2006,28AUG2006,7,16.7,-31
2006,ILEANA,EP,East Pacific,P,Pacific,Disturbance,121,195,955,21AUG2006,29AUG2006,8,17.8,-111
